match,week,team,opponent,Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:09:30,24,1,0,0,0.3768116,0.52323085,04 Raha Mozaffari,3,NA,NA,NA,04 Raha Mozaffari,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:11:15,25,1,1,1,0.28180355,0.67977124,10 Andrea DeSabato,33,23 Natalie Bova,01 Emily Shields,22 Liz Hart,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:17:32,26,1,0,1,0.6714976,0.4438885,15 Layne Dodge,4,13 Kat Harper,15 Layne Dodge,05 Lindsay McKenna,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:20:02,27,1,0,1,0.74396133,0.8234453,20 Danielle Walsh,14,01 Emily Shields,22 Liz Hart,03 Rachel Alfano,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:28:37,29,1,1,1,0.9661836,0.59256613,10 Andrea DeSabato,15,20 Danielle Walsh,22 Liz Hart,01 Emily Shields,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:32:14,31,1,1,1,0.23188406,0.45175126,10 Andrea DeSabato,3,20 Danielle Walsh,22 Liz Hart,03 Rachel Alfano,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:34:31,32,1,0,0,0.6876007,0.41100785,04 Raha Mozaffari,7,NA,NA,NA,08 Emma Soiles,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:36:56,32,2,0,0,0.36876008,0.7762688,04 Raha Mozaffari,2,NA,NA,NA,24 Casey Gorman,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:40:06,32,3,0,0,0.032206118,0.8255897,04 Raha Mozaffari,3,NA,NA,NA,36 Adi Malave,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:41:45,33,1,1,0,0.47987118,0.44746247,20 Danielle Walsh,1,NA,NA,NA,20 Danielle Walsh,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:44:11,33,2,1,1,0.72624797,0.3674053,04 Raha Mozaffari,4,04 Raha Mozaffari,11 Sara Liang,08 Emma Soiles,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:49:01,34,1,0,0,0.74396133,0.8277341,36 Adi Malave,2,NA,NA,NA,24 Casey Gorman,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:50:11,35,1,1,0,0.7890499,0.6061472,20 Danielle Walsh,3,NA,NA,NA,01 Emily Shields,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:51:29,35,2,1,1,0.49436393,0.6940672,20 Danielle Walsh,5,01 Emily Shields,09 Sarah Hirannet,22 Liz Hart,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:54:06,36,1,0,0,0.25764894,0.8820586,08 Emma Soiles,0,NA,NA,NA,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:07:36,1,1,1,0,0.55833334,0.6518519,08 Grace Robinson,5,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:10:08,2,1,1,0,0.65416664,0.69876546,24 Mia Letterie,2,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:11:46,2,2,1,0,0.7430555,0.71358025,27 Katharine Gilbert,4,NA,NA,NA,72 Grace Castro,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:13:26,2,3,1,0,0.7430555,0.44074073,27 Katharine Gilbert,1,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:14:04,2,4,1,1,0.6732026,0.56885535,10 Tori Taylor,3,08 Grace Robinson,72 Grace Castro,22 Rebecca Henley,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:17:04,3,1,0,0,0.8567252,0.29044834,20 Noel Holmes,3,NA,NA,NA,20 Noel Holmes,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:18:28,3,2,0,0,0.36944446,0.30555558,45 Sylvia Brown,1,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:19:55,4,1,1,0,0.48888886,0.80123454,08 Grace Robinson,14,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:22:35,4,2,1,0,0.026388867,0.70864195,27 Katharine Gilbert,4,NA,NA,NA,77 Melissa Gronske,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:25:37,5,1,1,1,0.45416668,0.69506174,27 Katharine Gilbert,8,06 Micah Roberts,12 Meaghan Creamer,20 Noel Holmes,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:28:48,6,1,0,0,0.105555534,0.73209876,24 Mia Letterie,2,NA,NA,NA,20 Noel Holmes,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:31:23,7,1,1,0,0.42361113,0.567284,27 Katharine Gilbert,1,NA,NA,NA,NA,NA,72 Grace Castro
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:34:06,8,1,1,0,0.29305553,0.72962964,20 Noel Holmes,8,NA,NA,NA,NA,82 Mary Turner,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:35:53,8,2,1,0,0.0347222,0.7907407,45 Sylvia Brown,9,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:39:54,8,3,1,1,0.96666664,0.63271606,27 Katharine Gilbert,8,24 Mia Letterie,10 Tori Taylor,22 Rebecca Henley,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:48:28,10,1,1,1,0.877551,0.7168784,08 Grace Robinson,5,27 Katharine Gilbert,10 Tori Taylor,08 Grace Robinson,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:52:37,12,1,1,1,0.15374145,0.7428917,08 Grace Robinson,10,10 Tori Taylor,22 Rebecca Henley,27 Katharine Gilbert,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:56:47,13,1,0,0,0.8013606,0.57773745,45 Sylvia Brown,2,NA,NA,NA,25 Nadine Rowen,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:57:59,13,2,0,0,0.0517007,0.71022385,45 Sylvia Brown,2,NA,NA,NA,82 Mary Turner,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:59:45,14,1,1,0,0.785034,0.7150635,08 Grace Robinson,16,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:03:42,14,2,1,0,0.775,0.8333333,08 Grace Robinson,2,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:05:16,15,1,1,0,0.50555557,0.57098764,45 Sylvia Brown,3,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:06:15,15,2,1,1,0.22361113,0.18950619,45 Sylvia Brown,1,NA,45 Sylvia Brown,25 Nadine Rowen,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:09:18,17,1,1,0,0.46388894,0.55,27 Katharine Gilbert,5,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:11:12,17,2,1,0,0.47222227,0.8438272,27 Katharine Gilbert,1,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:13:44,18,1,1,0,0.44166666,0.80493826,27 Katharine Gilbert,3,NA,NA,NA,NA,12 Meaghan Creamer,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:32:09,19,1,1,0,0.45277774,0.7993827,08 Grace Robinson,6,NA,NA,NA,NA,10 Tori Taylor,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:36:34,20,1,1,1,0.5180556,0.65123457,08 Grace Robinson,11,45 Sylvia Brown,25 Nadine Rowen,06 Micah Roberts,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:41:23,22,1,1,0,0.4777778,0.63950616,08 Grace Robinson,15,NA,NA,NA,NA,77 Melissa Gronske,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:43:50,22,2,1,1,0.5694445,0.80617285,08 Grace Robinson,9,45 Sylvia Brown,10 Tori Taylor,72 Grace Castro,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:47:33,23,1,0,0,0.4875,0.45493826,24 Mia Letterie,1,NA,NA,NA,NA,11 Jamie Ferrie,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:48:10,23,2,0,1,0.9597222,0.6648148,24 Mia Letterie,8,27 Katharine Gilbert,10 Tori Taylor,45 Sylvia Brown,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:54:36,25,1,1,0,0.5388889,0.7567901,08 Grace Robinson,2,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:56:36,25,2,1,0,0.97083336,0.83518517,27 Katharine Gilbert,1,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:58:43,26,1,1,1,0.5208333,0.6277778,24 Mia Letterie,9,20 Noel Holmes,24 Mia Letterie,06 Micah Roberts,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:03:57,28,1,1,0,0.71944445,0.5833334,27 Katharine Gilbert,13,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:16:13,29,1,0,0,0.027777735,0.73209876,24 Mia Letterie,1,NA,NA,NA,NA,06 Micah Roberts,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:17:17,30,1,1,0,0.32083333,0.67592597,45 Sylvia Brown,7,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:19:12,30,2,1,0,0.46388894,0.87222224,45 Sylvia Brown,7,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:21:47,30,3,1,0,0.24444446,0.85123456,08 Grace Robinson,2,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:54:02,31,1,1,0,0.09305553,0.767284,08 Grace Robinson,4,NA,NA,NA,NA,25 Nadine Rowen,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:55:20,31,2,1,0,0.9847222,0.7080247,08 Grace Robinson,1,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:56:32,32,1,1,0,0.65416664,0.6179012,24 Mia Letterie,8,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-30 00:00:05,33,1,1,0,0.24861106,0.7648148,24 Mia Letterie,10,NA,NA,NA,17 Rachel Barr,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-30 00:03:32,34,1,1,1,0.33333334,0.6703704,08 Grace Robinson,13,08 Grace Robinson,04 Ashley West,10 Tori Taylor,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-30 00:08:10,36,1,1,0,0.48472226,0.4845679,27 Katharine Gilbert,3,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-30 00:09:38,37,1,1,0,0.5944444,0.7753086,45 Sylvia Brown,3,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-30 00:10:52,37,2,1,0,0.92638886,0.74382716,45 Sylvia Brown,10,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:06:46,1,1,0,1,0.87674826,0.494561,20 Bridget Mizener,2,20 Bridget Mizener,22 Julia Zwierzynski,09 Jinny Riedel,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:11:13,2,1,0,0,0.13723776,0.4246309,03 Grace Conerly,4,NA,NA,NA,24 Hannah Boettcher,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:13:31,2,2,0,0,0.0,0.7463092,03 Grace Conerly,1,NA,NA,NA,03 Grace Conerly,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:16:02,2,3,0,0,0.0,0.83799535,17 Emily Przykucki,2,NA,NA,NA,03 Grace Conerly,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:18:46,3,1,1,0,0.8627622,0.66317016,90 Qxhna Titcomb,1,NA,NA,NA,90 Qxhna Titcomb,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:19:19,3,2,1,0,0.5305944,0.8325563,90 Qxhna Titcomb,3,NA,NA,NA,90 Qxhna Titcomb,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:21:10,3,3,1,1,1.0,0.8092463,13 Tyler Smith,5,07 Allison Reilly,13 Tyler Smith,12 Katie Backus Meilstrup,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:25:22,4,1,0,0,0.0,0.83022535,20 Bridget Mizener,2,NA,NA,NA,11 Dawn Culton,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:26:16,4,2,0,1,0.0,0.33061382,20 Bridget Mizener,1,NA,20 Bridget Mizener,11 Dawn Culton,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:29:03,6,1,1,0,0.60227275,0.5644911,13 Tyler Smith,3,NA,NA,NA,06 Jenny Wei,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:29:59,6,2,1,1,0.74038464,0.3803419,27 Mary Rippe,7,90 Qxhna Titcomb,13 Tyler Smith,90 Qxhna Titcomb,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:32:50,7,1,0,1,0.85402095,0.495338,59 Audrey Lyman,2,59 Audrey Lyman,20 Bridget Mizener,18 Sarah McKee,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:34:25,8,1,0,0,0.81555945,0.55361307,03 Grace Conerly,1,NA,NA,NA,03 Grace Conerly,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-29 17:35:47,8,2,0,0,0.058566432,0.6748252,03 Grace Conerly,4,NA,NA,NA,16 Tania Proksch,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 14:33:25,9,1,1,1,0.9449301,0.6421912,13 Tyler Smith,6,02 Claire Bidigaire-Curtis,12 Katie Backus Meilstrup,27 Mary Rippe,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 14:38:08,11,1,1,1,0.38723776,0.7773893,07 Allison Reilly,9,90 Qxhna Titcomb,13 Tyler Smith,27 Mary Rippe,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 14:42:34,13,1,1,0,0.8505245,0.75796425,07 Allison Reilly,4,NA,NA,NA,13 Tyler Smith,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 14:43:44,13,2,1,0,0.7019231,0.7548562,13 Tyler Smith,6,NA,NA,NA,45 Caitlin Gross,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:38:09,13,3,1,1,0.011363637,0.24125874,13 Tyler Smith,6,13 Tyler Smith,27 Mary Rippe,45 Caitlin Gross,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:43:06,14,1,0,0,0.5743007,0.83877236,33 Erica Birdsong,5,NA,NA,NA,33 Erica Birdsong,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:44:55,14,2,0,1,0.8417832,0.32362083,20 Bridget Mizener,2,20 Bridget Mizener,88 Maddie Pletzke,20 Bridget Mizener,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:47:52,15,1,0,0,1.0,0.6585082,03 Grace Conerly,1,NA,NA,NA,03 Grace Conerly,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:52:49,16,1,1,1,0.42744756,0.62276614,13 Tyler Smith,4,27 Mary Rippe,12 Katie Backus Meilstrup,02 Claire Bidigaire-Curtis,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:55:27,17,1,0,0,0.5917832,0.83566433,20 Bridget Mizener,6,NA,NA,NA,88 Maddie Pletzke,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 18:57:00,17,2,0,1,0.40821677,0.6678322,59 Audrey Lyman,6,11 Dawn Culton,59 Audrey Lyman,33 Erica Birdsong,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:04:24,18,1,0,0,0.0,0.475913,17 Emily Przykucki,8,NA,NA,NA,27 Mary Rippe,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:19:39,19,1,0,1,0.4624126,0.509324,11 Dawn Culton,7,03 Grace Conerly,17 Emily Przykucki,09 Jinny Riedel,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:35:15,21,1,1,1,0.14772727,0.6421912,07 Allison Reilly,10,13 Tyler Smith,90 Qxhna Titcomb,45 Caitlin Gross,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:41:26,22,1,0,0,0.8645105,0.75019425,03 Grace Conerly,3,NA,NA,NA,18 Sarah McKee,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:43:39,23,1,1,0,0.97814685,0.5870241,13 Tyler Smith,3,NA,NA,NA,13 Tyler Smith,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:44:31,23,2,1,0,0.38374126,0.74397826,90 Qxhna Titcomb,2,NA,NA,NA,07 Allison Reilly,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:47:31,24,1,1,1,0.5952797,0.7929293,07 Allison Reilly,7,27 Mary Rippe,45 Caitlin Gross,90 Qxhna Titcomb,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:49:18,25,1,0,0,0.11800699,0.24669775,09 Jinny Riedel,9,NA,NA,NA,NA,18 Sarah McKee,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:51:06,25,2,0,1,0.18968531,0.17443667,17 Emily Przykucki,1,NA,17 Emily Przykucki,09 Jinny Riedel,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 19:58:33,27,1,1,1,0.9117133,0.65617716,07 Allison Reilly,11,07 Allison Reilly,02 Claire Bidigaire-Curtis,06 Jenny Wei,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-04-30 20:06:27,28,1,0,0,0.868007,0.72610724,90 Qxhna Titcomb,14,NA,NA,NA,27 Mary Rippe,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 14:26:21,29,1,1,0,0.5253497,0.524864,13 Tyler Smith,8,NA,NA,NA,90 Qxhna Titcomb,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 14:29:09,29,2,1,1,0.55157346,0.39044288,13 Tyler Smith,4,27 Mary Rippe,13 Tyler Smith,12 Katie Backus Meilstrup,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 14:35:24,30,1,0,0,1.0,0.63209015,20 Bridget Mizener,4,NA,NA,NA,25 Meg Manning,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 14:38:33,30,2,0,0,0.19493008,0.6903652,20 Bridget Mizener,7,NA,NA,NA,24 Hannah Boettcher,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 14:46:55,30,3,0,1,0.35227272,0.532634,24 Hannah Boettcher,6,24 Hannah Boettcher,20 Bridget Mizener,59 Audrey Lyman,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 15:05:25,31,1,0,0,0.067307696,0.65306914,17 Emily Przykucki,1,NA,NA,NA,NA,18 Sarah McKee,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 15:05:59,31,2,0,1,0.17045455,0.48679098,03 Grace Conerly,9,03 Grace Conerly,11 Dawn Culton,18 Sarah McKee,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 15:09:16,32,1,0,1,0.27884614,0.5466201,20 Bridget Mizener,5,24 Hannah Boettcher,59 Audrey Lyman,10 Paige Carver,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 16:47:13,33,1,0,1,0.5935315,0.4059829,03 Grace Conerly,4,09 Jinny Riedel,03 Grace Conerly,11 Dawn Culton,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 16:50:02,35,1,1,1,0.9868881,0.54506606,07 Allison Reilly,7,90 Qxhna Titcomb,45 Caitlin Gross,27 Mary Rippe,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 16:53:09,36,1,0,1,0.83653843,0.59168607,17 Emily Przykucki,4,11 Dawn Culton,33 Erica Birdsong,17 Emily Przykucki,NA,NA,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 16:54:48,37,1,0,0,0.0,0.44560996,20 Bridget Mizener,1,NA,NA,NA,NA,99 Carmen Tormey,NA
NASH @ RAL,Week 4,RAL,NASH,2024-05-01 16:55:59,37,2,0,0,0.5008741,0.508547,20 Bridget Mizener,5,NA,NA,NA,20 Bridget Mizener,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:29:47,1,1,0,0,0.9888889,0.70246917,11 Rachel Johnson,2,NA,NA,NA,55 Courtney Walbe,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:33:37,2,1,1,0,0.16527773,0.56666666,03 Makella Daley,6,NA,NA,NA,07 Danielle Byers,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:36:27,2,2,1,0,0.86944443,0.84753084,03 Makella Daley,8,NA,NA,NA,45 Emery Otapalik,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:38:40,2,3,1,1,0.49027774,0.4185185,04 Erica Baken,6,02 Steph Wood,53 Emma Piorier,45 Emery Otapalik,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:43:03,3,1,0,0,0.5013889,0.47962964,15 Chelsea Semper,1,NA,NA,NA,15 Chelsea Semper,44 Sarah Meckstroth,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:46:08,4,1,1,0,0.36388886,0.7641975,03 Makella Daley,4,NA,NA,NA,53 Emma Piorier,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:48:31,5,1,1,0,1.0,0.70000005,00 Alicia Carr,2,NA,NA,NA,11 Rachel Johnson,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:50:28,6,1,1,1,0.2069444,0.7148148,04 Erica Baken,6,05 Steph Rupp,45 Emery Otapalik,53 Emma Piorier,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:54:05,8,1,1,1,0.6930555,0.72469133,04 Erica Baken,7,04 Erica Baken,44 Sarah Meckstroth,53 Emma Piorier,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:57:42,9,1,0,0,0.95416665,0.72530866,03 Makella Daley,2,NA,NA,NA,NA,44 Sarah Meckstroth,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 08:59:01,9,2,0,0,0.044444464,0.46790123,04 Erica Baken,4,NA,NA,NA,44 Sarah Meckstroth,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:00:21,9,3,0,0,0.55833334,0.84074074,04 Erica Baken,4,NA,NA,NA,04 Erica Baken,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:01:55,9,4,0,0,0.7708333,0.8462963,03 Makella Daley,1,NA,NA,NA,03 Makella Daley,07 Danielle Byers,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:03:54,10,1,1,1,0.0,0.737037,11 Rachel Johnson,23,02 Steph Wood,24 Allegra Johnson McKee,21 Sarah Mondschein,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:07:36,11,1,0,0,0.5,0.51913583,15 Chelsea Semper,2,NA,NA,NA,33 Julia Hill,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:10:29,11,2,0,0,0.83888894,0.6796296,03 Makella Daley,5,NA,NA,NA,07 Danielle Byers,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:12:27,12,1,1,1,0.048611067,0.6814815,03 Makella Daley,2,03 Makella Daley,04 Erica Baken,07 Danielle Byers,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:14:17,13,1,0,0,0.3055556,0.57160497,11 Rachel Johnson,2,NA,NA,NA,21 Sarah Mondschein,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:15:19,13,2,0,0,0.69305557,0.8277778,11 Rachel Johnson,1,NA,NA,NA,NA,21 Sarah Mondschein,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:17:47,14,1,1,0,0.0,0.54691356,03 Makella Daley,4,NA,NA,NA,05 Steph Rupp,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:20:30,14,2,1,1,0.24027774,0.16666667,NA,1,NA,NA,NA,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:25:29,15,1,0,1,0.6472222,0.5728395,11 Rachel Johnson,2,11 Rachel Johnson,21 Sarah Mondschein,09 Sara Helm,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:28:01,17,1,1,1,0.5055555,0.7209877,04 Erica Baken,5,02 Steph Wood,04 Erica Baken,44 Sarah Meckstroth,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:30:09,18,1,0,0,0.1777778,0.6549383,10 Jane Koch,3,NA,NA,NA,11 Rachel Johnson,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:31:18,18,2,0,0,0.8027778,0.74382716,11 Rachel Johnson,3,NA,NA,NA,55 Courtney Walbe,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:32:47,19,1,1,0,0.2347222,0.6401234,05 Steph Rupp,5,NA,NA,NA,07 Danielle Byers,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:33:25,19,2,1,1,0.60555553,0.49506173,03 Makella Daley,6,05 Steph Rupp,04 Erica Baken,44 Sarah Meckstroth,NA,NA,NA
PORT @ MINN,Week 4,original stats,PORTMINN,2024-04-28 09:35:58,21,1,1,1,0.2222222,0.591358,03 Makella Daley,3,02 Steph Wood,44 Sarah Meckstroth,53 Emma Piorier,NA,NA,NA
