week,match,team,Player,Touches,Throws,Catches,Defensive blocks,Goals,Turnovers,Total completed throw gain (yd),Average completed throw gain (yd),Total caught pass gain (yd),Average caught pass gain (yd),Offense points played,Defense points played,Possessions initiated,Thrower errors,Receiver errors,Assists,Secondary assists
Week 9,PORT @ INDY,PORT,17 Kelsey Devlin,25,25,15,0,0,2,96.99404,4.2119,-22.678620000000002,-1.50972,8,1,10,2,0,0,0
Week 9,PORT @ INDY,PORT,23 Colette Pellegrini,8,7,8,1,1,3,48.60642,8.10654,74.91712000000001,9.364640000000001,8,1,0,1,2,1,2
Week 9,PORT @ INDY,PORT,76 Emma Palacio,6,5,6,0,1,0,15.852060000000002,3.1726,48.092240000000004,8.019020000000001,6,3,0,0,0,0,0
Week 9,PORT @ INDY,PORT,51 Tess Johnson,16,15,9,0,1,1,81.0654,5.787260000000001,57.872600000000006,6.432720000000001,6,2,7,1,0,0,1
Week 9,PORT @ MKE,MKE,21 Annie Shriver,9,9,9,1,0,5,-21.70496,-4.34318,75.5954,8.40192,11,1,0,4,1,0,0
Week 9,PORT @ MKE,MKE,05 Rose Glinka,25,25,20,0,0,1,227.12534000000002,9.87882,86.1525,4.31036,11,1,5,1,0,0,0
Week 9,PORT @ MKE,MKE,52 Erynn Schroeder,32,32,18,0,0,10,159.3411,7.592360000000001,-36.55054,-2.0348400000000004,10,1,14,10,0,1,0
Week 9,PORT @ MKE,MKE,17 Caitlin Duffner,10,10,9,1,0,4,-9.52874,-1.19246,36.38644,4.0478000000000005,10,0,1,2,2,0,0
Week 9,PORT @ MKE,MKE,97 Eileen Bequette,4,3,4,0,1,0,-24.625940000000003,-8.205,105.45066000000001,26.365400000000005,7,3,0,0,0,0,1
Week 9,PORT @ MKE,MKE,47 Penny Wu,30,30,16,2,0,10,182.42450000000002,9.12396,-5.4043600000000005,-0.33914,4,5,14,10,0,1,0
Week 9,PORT @ MKE,MKE,99 Dana Demmert,16,16,16,1,0,3,-21.02668,-1.7504000000000002,79.28218000000001,4.955820000000001,7,1,0,3,0,0,0
Week 9,PORT @ MKE,MKE,22 Alex Ballinger,11,11,10,0,0,4,-15.35976,-2.19894,41.528240000000004,4.1572000000000005,5,4,1,4,0,0,0
Week 9,PORT @ MKE,MKE,24 Heidi Umhoefer,6,5,5,1,1,0,-9.955400000000001,-1.9910800000000002,68.21090000000001,13.642180000000002,4,4,1,0,0,0,0
Week 9,PORT @ MKE,MKE,20 Madison Lang,13,13,9,0,0,1,24.965080000000004,2.26458,79.54474,8.83952,7,0,4,1,0,0,0
Week 9,PORT @ MKE,MKE,72 Jacqueline Jarik,9,9,8,3,0,4,52.08534,8.67542,37.92898,4.73702,5,1,1,3,1,0,0
Week 9,PORT @ MKE,MKE,07 Sydney Stelzer,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
Week 9,PORT @ MKE,MKE,08 ManHua Zhu,11,11,8,0,0,1,27.634440000000005,2.76782,-32.26206,-4.03686,3,2,3,1,0,0,0
Week 9,PORT @ MKE,MKE,10 Chelsea Twohig,7,7,7,1,0,1,16.21308,2.7021800000000002,47.709340000000005,6.815620000000001,2,3,0,1,0,1,0
Week 9,PORT @ MKE,MKE,27 Stef Bugasch,4,3,2,1,1,0,27.109320000000004,9.03644,28.312720000000002,14.156360000000001,4,0,2,0,0,0,0
Week 9,PORT @ MKE,MKE,55 Mia Wieben,1,1,1,0,0,0,10.382060000000001,10.382060000000001,9.17866,9.17866,4,0,0,0,0,0,1
Week 9,PORT @ MKE,MKE,25 Anna Wozniak,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Week 9,PORT @ MKE,MKE,32 Mickela Heilicher,3,3,0,0,0,1,2.5709000000000004,1.29092,0,0,1,2,3,1,0,0,0
Week 9,PORT @ MKE,MKE,88 Claire Kelley,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Week 9,PORT @ MKE,MKE,64 Rachel Hildebrand,1,1,1,0,0,1,0,0,6.607760000000001,6.607760000000001,0,2,0,1,0,0,0
Week 9,PORT @ MKE,MKE,04 Regina Barcio,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 9,PORT @ MKE,MKE,13 Erin Newman,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Week 9,PORT @ MKE,PORT,37 Hannah Henkin,30,30,20,1,0,3,225.46246000000002,8.67542,-65.06018,-3.2491800000000004,1,7,10,3,0,1,0
Week 9,PORT @ MKE,PORT,55 Sophie Knowles,19,19,13,1,0,3,115.63580000000002,7.231340000000001,57.03022000000001,4.38694,1,7,6,3,0,2,0
Week 9,PORT @ MKE,PORT,06 Rowse,9,7,8,2,2,4,-10.74308,-1.79416,139.50688,17.43836,2,6,1,1,3,0,0
Week 9,PORT @ MKE,PORT,23 Colette Pellegrini,9,8,9,1,1,2,1.3237400000000001,0.18598000000000003,78.31946,8.6973,5,4,0,1,1,1,0
Week 9,PORT @ MKE,PORT,17 Kelsey Devlin,32,32,25,0,0,2,168.72762,5.62316,-60.913920000000005,-2.43962,5,4,7,1,1,0,1
Week 9,PORT @ MKE,PORT,36 Jaelee Cruz,20,18,18,2,2,6,129.60618,8.095600000000001,139.23338,7.734580000000001,4,5,2,2,4,1,1
Week 9,PORT @ MKE,PORT,52 Caitlin Connell,7,4,6,1,3,0,-1.63006,-0.547,151.01576,25.172940000000004,5,3,1,0,0,0,1
Week 9,PORT @ MKE,PORT,33 Yuge Xiao,16,16,14,3,0,2,134.54012,11.213500000000002,82.69546000000001,5.9076,5,3,2,2,0,2,1
Week 9,PORT @ MKE,PORT,16 Erin Rea,7,7,7,0,0,3,14.88934,2.9756800000000005,94.84980000000002,13.554660000000002,5,3,0,2,1,0,2
Week 9,PORT @ MKE,PORT,76 Emma Palacio,7,7,7,0,0,3,6.2248600000000005,1.0393000000000001,91.30524,13.04048,2,5,0,1,2,0,1
Week 9,PORT @ MKE,PORT,19 Olivia Hampton,18,15,16,2,3,1,32.7653,2.5162,111.66458,6.97972,3,4,2,1,0,0,0
Week 9,PORT @ MKE,PORT,32 Megan Wilson,9,9,8,1,0,1,98.47094000000001,12.307500000000001,56.505100000000006,7.067240000000001,0,6,1,1,0,2,1
Week 9,PORT @ MKE,PORT,45 Sarah Jeung,11,9,8,4,2,2,103.15326000000002,14.736180000000001,79.32594000000002,9.911640000000002,2,4,3,2,0,1,1
Week 9,PORT @ MKE,PORT,71 Shirlee Wohl,29,29,23,0,0,2,101.81858,3.7743000000000007,34.384420000000006,1.4987800000000002,5,2,6,2,0,3,1
Week 9,PORT @ MKE,PORT,15 Caitlin Fitzgerald,9,8,9,1,1,1,54.09830000000001,7.7236400000000005,140.20704,15.578560000000001,2,5,0,0,1,1,0
Week 9,PORT @ MKE,PORT,08 Nicki Chan,8,7,7,3,1,1,-13.6203,-2.27552,81.29514,11.61828,0,6,1,0,1,0,0
Week 9,PORT @ MKE,PORT,03 Liv Player,13,12,11,2,1,4,125.23018,13.915680000000002,86.10874,7.8330400000000004,0,6,2,2,2,1,3
Week 9,PORT @ MKE,PORT,51 Tess Johnson,24,24,18,0,0,0,89.99244000000002,3.9165200000000002,78.47262,4.35412,2,4,6,0,0,1,3
